long,lat
87.13,27.38
31.38,39.93
42.58,40.33
31.8,38.03
-71.03,-31.97
14.28,45.77
-145.33,65.5
-82.15,39.45
6.8,44.63
-120.6,40.15
-120.9,41.45
-97.67,48.83
-103.37,43.93
-103.48,46.92
29.32,63.22
29.02,61.9
28.87,61.97
27.25,68.83
28.9,61.85
28.82,61.87
29.52,63.18
28.9,61.85
29.3,66.37
28.38,61.6
-71,42.42
-71.07,42.37
-71.17,42.25
-70.85,42.68
-0.17,51.42
27.67,-18.33
171.62,-43.1
171.7,-43.08
-134.68,60.1
-117.62,45.15
-84.48,31.22
-120.65,48.72
-120.63,48.68
-123.42,48
-121,47.83
-123.48,47.85
-121.75,46.83
-121.75,46.83
-121.75,46.83
-1.93,40.27
-3.98,40.8
-0.68,40.3
-2.87,41.98
-106.28,37.38
15.55,50.75
-106.83,37.8
-0.75,42.98
118.58,71.7
97.53,69.53
105,53.6
7.63,46.33
7.63,46.33
138.17,70.25
-120.67,53.33
1.5,42.53
-95.83,51.62
141.35,63.62
24.67,45.55
32.68,34.98
51.95,66.88
7.08,47.12
6.57,44.27
7.18,46.13
-3.35,56.63330014
-61.57,54.2
-105.27,57.7
-122.83,58.33
19.92,49.25
15,56.5
8.02,46.65
-91.45,50.4
7.35,46.98
7.68,48.08
86.08,27.75
13.63,47.03
69.83,67.2
117.25,56.5
25.48,63.1
112.82,69.77
112.82,69.77
-71.5,57.22
-67.72,56.23
7.4,47.03
-3.5,56.98
169,64.83
145.3,65.88
9.02,45.93
-149.5,60.5
71.67,66.13
50.63,65.6
132.98,70.95
21.18,41.02
7.18,46.12
65.63,66.87
65.63,66.87
65.63,66.87
111.03,71.9
111.03,71.9
8.02,46.4
7.43,47.15
109.5,55.25
-5.62,57.5
20.58,69.25
15.45,67.07
11.28,47.13
8.87,46.43
19.92,49.25
137.47,67.62
7.18,46.12
118.83,56.83
58.8,62.6
87.65,50.48
8.35,48.03
-67.12,55.28
7.48,47.02
32.58,35.08
142.62,67.45
158.8,55.9
82.33,66.6
58.83,54.5
-122.07,42.78
-121.65,43.73
-121.3,43.62
-97.17,49.33
-97.17,49.87
-120.27,35.3
26.68,-18.67
-91.75,34.63
-78.22,34.32
-92,37.67
-120.42,37.72
-97.48,32.85
-96.98,32.42
-85.43,35.62
-109.05,28.33
-94.73,36.68
-94,35.83
-88.02,30.58
-99.7,20.17
-82.38,35.67
-92.87,35.93
37.05,-0.58
-96.13,31.93
-95.95,37.78
-5.07,33.02
-105.78,34.23
-108.92,33.9
-95.7,48.32
-5.6,32.38
-103.3,29.25
-105.63,39.68
-105.6,23.33
-109.13,33.95
-110.28,36.2
-113.08,35.95
-112.92,36.53
-112.1,36.63
-113.73,36.75
-106.55,32.35
-108.25,30.17
-106.87,38.68
-111.5,35.18
16.25,48.12
-106.62,35.78
-105.43,36.7
-105.47,36.73
-126.7,65.35
-127.57,64.98
-138.32,64.52
5.5,43.4
35.68,33.68
-65.38,-26.08
-71.93,-41.17
-70.75,-41.18
-71.78,-41.17
-70.98,-41.05
22.42,55.97
-150.83,59.37
-150,63.1
-141.1,68.1
-149.13,67.15
-148.13,63.08
12.65,49.18
12.38,49.2
-105.28,40.42
-104.22,39.5
-103.93,41.52
-105.3,39.93
-105.58,40.03
-106.33,40.92
-108.3,40.05
-106.23,38.8
-106.73,39.7
-103.27,37.07
-108.92,38.02
-85.85,44.93
-85.85,44.93
174.08,-39.25
174.1,-39.28
-124.02,46.9
-0.12,41.02
-123.47,48.53
81.5,29.05
16.55,56.77
-117.05,49.03
32.87,34.93
-121.27,44.57
13.97,64.45
-91.7,48.88
-91.22,48.65
-87.9,46.87
175.55,-36.9
173.75,-35.18
173.73,-35.27
173.28,-35.37
9.07,47.03
174.92,-37.92
-91.25,33.2
-72.8469996,44.45
-93.22,57.95
175.43,-36.2
11.25,47.43
-96.63,17.17
-120.26,35.69
-122.27,38.67
-93.58,40.08
-114.35,62.57
-96.9,16.6
22.82,55.83
-147.05,61.12
-146.98,61.05
-106.6833001,35.91669986
5.016699859,32.46669986
4.1,36.45
8.433300141,36.23330014
-121.2666999,61.43330014
-120.8,61.35
-77.1,37.78330014
-114.45,44.6
-114.97,43.97
-114.97,43.97
-116.95,38.78
-114.32,38.9
-121.07,43.97
-111.07,39.42
-120.5,48.47
-108.8666999,42.45
-106.08,39.32
-105.67,40.4
-106.8666999,39.65
-106.23,39.85
-120.75,41.77
-122.52,41.33
-118.62,36.45
-122.87,40.03
-119.22,37.83
-120.2,39.55
-118.68,37.75
-114.67,51.17
-116.5,51.68330014
7.8,46.4
25.3,47
-71.5,-39
148.33,-36.42
175.48,-39.35
-105.25,39.8
12.56669986,48.88330014
12.1,49.01669986
12.1,49.01669986
12.56669986,48.88330014
8.683300141,47.48330014
8.683300141,47.48330014
8.483300141,46.06669986
7.933300141,47.26669986
-131.6,55.33330014
-134.5666999,58.43330014
90.65,27.58330014
90.65,27.58330014
90.15,27.45
-65.9,48.5
-127.8333001,69.5
88.11669986,43.88330014
99.75,28.9
100,30
99.3,27.33330014
90.1,43.6
102.8,18.16669986
99.43330014,14.98330014
143.8333001,44.01669986
158.8,55.9
-113.3833001,46.01669986
-109.65,44.93330014
-109.7666999,42.96669986
75,36
75.5,35.16669986
9.883300141,46.48330014
12.56669986,48.88330014
12.56669986,48.88330014
12.1,49.01669986
-70.8,-39.4
146.1,-42.2
-1.383300141,51.06669986
-114,49.7
-115.3166999,50.75
-138.5,61.03330014
-84.3,34.76
-84.3,34.76
-85.19889962,32.25060048
-82.625,35.5
-83.26,35.03
10.38330014,42.75
106.1781996,50.08370046
174.7833001,-36.85
174.7666999,-36.85
-74.31,42.04
-74.31,42.04
-74.18,41.77
-74.18,41.77
-73.92,43.43
-73.92,43.43
-74.34,42.74
-78.01669986,40.83330014
20.06669986,49.25
19.8,68.2
8.99309998,46.15
8.1,46.38330014
8.398599879,47.3925005
8.616400121,47.51529974
7.431699859,47.29309998
8.2,46.46
9.274200362,47.58280024
6.291400121,46.23110038
6.26690002,46.23579964
6.26690002,46.23579964
9.466699859,46.85
9.783300141,46.43330014
-135.8666999,58.61669986
-85.7,33.81669986
94.66669986,29.61669986
98.05640012,37.43780024
0.15,42.85
142.1166999,44.95
138.2166999,35.73330014
130.5333001,30.36669986
-83.6830004,37.8830004
71.5,39.83330014
79.45,42.15
-91.14,37.15
-121.05,43.95
-71.25,43.61669986
74.78330014,35.45
71.53330014,35.03330014
73.53330014,35.65
-87.98330014,36.48330014
-129.4897003,59.32389962
-134.1783001,60.27359988
-129.8393995,59.31939952
-127.2666999,54.76669986
-135.165,60.64920036
-119.82,37.77
-121,40
-115.2166999,50.2
-142.08,61.15
98.93,48.3
-61,56
-61.91669986,56.51669986
101.9,72.45
-117.0331,49.68470026
-115.1666999,50.93330014
-116,51.21669986
-117.2333001,52.21669986
-123.0333001,55.43330014
-119.1166999,53.15
-115.5693995,51.14169986
-71.6,-38.61669986
98.35,36.23330014
7.466699859,44.08330014
8.95,51.16669986
8.966699859,51.16669986
9,51.18330014
9.083300141,51.15
7.233300141,50.66669986
6.35,50.56669986
11.75,44.08330014
-97.2259998,48.96669986
-97.03769966,47.93110038
-4.9,33.1
20.01669986,49.15
-111.4166999,40.25
-111.5833001,40.56669986
6.55,46.86669986
7.816699859,46.43330014
7.774399517,46.96079964
7.330799638,47.41560048
7.727800241,46.80560048
7.15,46.2
6.924700262,46.78439952
7.033300141,46.26669986
9.787800241,46.44079964
8.881699859,46.185
8.766699859,46.5
8.755,47.6575005
7.887800241,47.27529974
7.887800241,47.27529974
7.483300141,47.1
8.739200362,47.51190002
-71.55,-40.71669986
-71.55,-40.71669986
-72.98330014,-49.33330014
-72.86669986,-50.58330014
-71.46669986,-40.81669986
-71.24,54.56
-94.88330014,34.75
-95.78330014,35.41669986
23.5,41.7
-116.79,48.37
-114.8666999,47.33330014
-114.6854999,46.85570006
-74.03330014,42.86669986
-75.6,43.55
69.16669986,63.55
-111.75,38.51669986
14.13,53.2230004
-108.8659998,36.0940002
-123.59,50.59
-125.43,51.27
-122.48,50.35
-129.59,56.2
-130.32,54.34
-121.69,49.16
-95.91669986,35.53330014
-134.3833001,68.61669986
-133.8666999,68.46669986
14.35,41.88330014
-153.9421998,60.30970026
-110.35,31.45
-3.5,55.33
-6.27,54.73
-78.12,34.47
7.77,47.82
9.08,48.57
11.5,46.65
20,49.23
6,46.75
-115.93,31.9
-68.57,-54.05
-67.87,-54.65
-71.55,-42.15
13,47.67
-125.23,49.15
-121.52,40.45
-107.05,44.15
8.47,61.72
-7.12,52.27
-7.12,52.27
-120.28,47.2
-123.47,47.97
-123.47,47.98
-121.8,48.9
-120.73,48.48
-117.55,48.83
-120.93,46.67
-5.48,32.48
-4.07,33.75
-82.87,34.7
-70.77,44.77
-70.32,45.03
-73.78,44.13
-86.62,46.32
-88.88,45.1
-83.43,35.6
-84.4,39.9
-89.72,43.42
-71.4,44.22
-68.9,45.92
145.53,-41.85
-73.22,41.97
-73.8,43.55
-89.97,46.72
-76.3,41.37
-87.45,34.33
-73.9,44.33
-162.18,65.12
-162.15,65.1
-162.2,65.2
-162.22,65.18
-109.38,36.1
-110.5,36.17
-107.82,37
-106.52,36.35
-111.1,34.75
-109.9,37.53
-111.57,35.4
-107.68,35.23
-107.32,36.68
-112.07,35.82
-106.32,34.77
-109.35,36.22
-123.03,49.53
167.3,-45.53
175.48,-39.35
170.53,-45.83
-94.08,42.38
-90.2,37.72
-91.5,37.12
-91.97,40.72
-90.5,37.5
-84.88,35.7
-88.58,41.65
-121.72,48.33
-106.28,41.4
29.95,62.68
29.88,63.68
-93.58,35.18
-110.78,43.22
-115.18,51.07
-119.58,49.6
-105.28,40.42
-105.28,39.93
-105.2,40.57
-120.55,50.75
-120.55,50.75
-118.55,36.45
-123.58,47.6
-121.5,46.85
-94.08,47.77
-120.8,47.5
-120.92,40.22
-121.7,47.02
-120.6,48
-121.37,48.63
-108.62,34.22
-104.98,38.77
-115.7,36.27
-110.55,32.2
-109.48,33.47
-118.37,36.77
-108.27,33.22
-110.62,34.07
-110.68,32.38
-114.23,38.93
-115.43,39.08
-105.13,39.45
-112.67,37.65
-109.82,32.65
-109.27,31.93
-109.33,32
-111.83,35.5
-115.7,36.32
-111.52,35.17
-111.07,39.42
-106.08,39.32
-1.17,51.72
-109.87,32.7
-109.93,32.7
-106.75,33.25
-111.88,37.42
-78.78,45.5
-109.9,40.67
-120.9,48.73
-77.23,38.98
-77.23,38.98
-73.17,-37.68
-116.8,42.52
-70.6,-37.07
-71.05,-38.98
-70.62,-38.88
-70.77,-38.92
-120.05,38.13
-71.57,-38.38
12.1,46.63
147,69.5
-94.07,58.72
-126.68,65.33
-142.08,61.15
-143.05,62.37
-143.72,68.63
103.23,48.98
110.55,48.57
4.98,52.28
5.97,51.7
4.37,52.07
-135.77,59.35
-144.67,61.67
-137.72,60.92
-135.38,57.13
-118.8,36.57
-119.77,37.77
-119.87,37.8
-118.33,37.87
-119.58,37.83
-111.32,45.3
-111.32,45.3
17.22,69.08
-84.75,44.67
-71.02,48.88
-71.07,42.3
86.42,27.17
83.42,28.23
87.9,27.48
24.88,41.67
-123.07,49.52
147.27,-43.42
146.27,-42.67
146.1,-42.2
-105.58,39.63
-91.57,42.62
-95.92,41.88
-112.35,59.98
16.63,58.9
-78.45,38.77
-150.05,67.35
-150.1,67.38
-145.93,65.37
-145.93,65.37
-148.67,63.9
-89.45,37.63
-106.33,53.95
5.93,51.25
4.32,51.45
4.32,51.45
-82.15,39.45
6.78,44.63
-111.5,58.37
-103.47,46.6
-101.12,43.6
-101.02,47.15
-103.3,43.95
-119.37,34.65
25.63,69.42
28.82,61.87
29.08,61.67
-71.07,42.3
171.7,-43.08
-118.85,49.87
-114.45,44.6
-123.52,47.83
-120.65,48.73
-123.75,47.9
-121,47.83
-121,47.83
-121.5,46.17
-117.1,34.17
-117.07,34.17
-116.73,34.17
-116.75,33.97
-121.67,43.83
-121.67,43.83
-77.32,39.03
-7.43,54.7
-2.32,51.37
-6.2,55.1
-77.2,38.97
-2.93,37.83
-1.98,40.33
-1.98,40
-1.9,40.43
-5.13,40.33
-108.53,35.43
-73.83,-42.5
-106.68,37.63
7.15,50.92
9.2,51.92
10.57,51.72
-117.25,52.25
155.03,62.13
7.63,46.33
-115.27,60.28
19.93,42.63
-68.17,50.17
32.68,34.98
163.05,68.8
6.57,44.27
9.2,42.07
12.4,59.47
8.03,46.6
-96.38,53.5
85.23,50.87
154,59.78
88.92,67.97
-74.45,50.02
-71.5,57.22
-67.72,56.23
16.03,68.48
7.8,47.15
-3.5,56.98
18.98,63.35
7.83,46.3
95.15,61.93
7.33,43.88
7.33,43.88
22.42,40.08
24.1,68.03
69.68,65.3
8.48,47.03
7.83,47.25
56.33,66.22
56.33,66.22
82.33,66.67
7.4,46.52
7.75,47.78
7.75,47.8
32.32,63.38
-124.67,58.67
7.68,46.87
19.67,68.23
148.05,70.28
136.57,61.15
17.58,44.3
43.55,63.43
7.48,47.02
60.17,53.17
66.42,66.5
-121.6,43.72
-97.22,49.87
-97.05,49.98
-97.32,49.07
-91.22,34.95
-103.93,36.78
-122.82,39.02
-107.62,27.7
-96.2,31.45
-80.42,33.18
-83.92,35.35
-92.03,35.93
-96.97,29.3
-82.93,30.33
-92.9,35.9
-94.65,34.3
-121.95,37.87
-98.55,35.85
-89.37,36.42
-94.17,36.05
-119.67,37.03
-111.5,58.37
-94.08,47.77
-5.25,32.42
-117.23,38.68
-114.22,40.4
-109.02,33.85
-113.13,36.47
16.25,48.12
-108.5,33.25
-136.28,66.72
-127.57,64.98
5.62,44.37
-71.8,-41.15
-71.8,-41.15
-71.63,-41.27
-71.4,-40.65
-71.8,-41.12
-100.48,25.27
21.12,55.55
26.03,55.43
22.48,55.07
-118.2,45.47
-117.8,45.83
-141.68,60
-143.97,60.25
-152.07,67.13
-149.13,67.15
12.55,49.03
12.82,49.05
-108.2,39.83
-106.23,39.85
-106.02,38.85
-105.27,39.55
-106.23,38.8
-104.2,39.38
-106.07,40.03
-85.85,44.93
176.1,-39.63
175.43,-39.23
-83.23,35.75
-83.5,35.67
24.12,55.7
-105.83,40.55
35.82,32.23
28.85,39.27
30.52,37.08
29.08,39.33
36.23,34.47
-121.42,45.5
9.78,46.63
12.5,63.25
17.92,59.13
19,64.53
-93.1,50.43
175.87,-37.6
175.03,-37.22
-72.8,42.17
-96.03,35.63
175.13,-37.07
-72.8469996,44.45
-110.4,44.6
175.03,-36.22
173.57,-35.65
-85.57,35.43
-114.32,38.92
-122.61,39.84
-120.88,36.49
23.45,54.4
23.5,54.68
-139.2,59.62
-106.52,36.35
-106.6166003,36.28330014
-106.67,35.88
123.9168004,66.27579964
3.116699859,34.6
161.4166999,68.75
160.2,68.53330014
-116.95,61.7
-119.05,60.03330014
-79.36669986,35.15
9,47
-118.43,41.3
-121.6,43.72
-103.6,43.9
-110.1666999,39.83330014
-110.3330004,39.6
-108.8166999,42.55
-105.58,40.03
-108.15,39
-118.6,36.45
-118.22,36.45
-118.35,36.77
-123.03,49.53
-72.32,-40.62
-71.8,-41.13
-71.8,-41.13
-72.27,-41.17
170.28,-43.23
-106.0166999,36.53330014
-106.3833001,37.81669986
-0.7,40.35
-6.65,54.35
12.1,49.01669986
12.1,49.01669986
12.1,49.01669986
12.56669986,48.88330014
74.58330014,36.03330014
74.58330014,36.03330014
8.683300141,47.48330014
8.3,47.46669986
8.1,46.38330014
7.166699859,47.46669986
7.766699859,48
-118.1666999,37.45
89.38330014,27.25
89.38330014,27.25
-61.31669986,55.41669986
-127.8333001,69.5
88.15,43.93330014
82.68330014,43.08330014
93.38330014,43.83330014
121.3833001,24.53330014
100.8166999,16.6
88.36669986,48.6
90.98330014,49
88.86669986,48.26669986
100.1166999,46.81669986
91.43330014,49.86669986
97.4,48.25
159.1166999,55.13330014
-110.5333001,46.26669986
-87.23330014,44.91669986
-110.1666999,39.83330014
-108.8166999,42.55
-109.6333001,42.85
72.58330014,40.16669986
12.1,49.01669986
12.1,49.01669986
12.66669986,48.91669986
12.1,49.01669986
12.56669986,48.88330014
15.73330014,68.6
-132,56
-144.8,63.81669986
-71.06909978,-37.86509958
-71.08029974,-38.82570006
-71.28959968,-39.3075005
147.9,-41.3
-116.3880004,52.0719996
-114.6,49.6
-114.2,49.9
-114.7,51.3
-128.2666999,62.03330014
-119.62,56.63
-114.0833001,49.96669986
-115.62,54.75
-116.5,51.68330014
24.3,67.56
-84.3,34.76
-116.1,43.75
-73.505,42.0869996
-5.066699859,32.96669986
173.9166999,-35.86669986
174.7833001,-36.98330014
-74.47,41.12
-74.5,40.5
-72.62439952,42.79230034
19.8,68.2
24.51669986,48.15
8.796699859,46.12140012
7.35,47
9.433300141,46.83330014
-110.78,32.45
-147.6526997,64.99619996
98.98,28.04
91.96669986,29.3
93.95,29.06669986
-120.6333001,40.1
97.235,37.47060048
97.22889962,37.46809998
95.72060048,32.66
145.4666999,43.21669986
130.5,30.33330014
72.61669986,40.16669986
-92.98555522,31.46694428
-87.86669986,46.86669986
-92.305,38.835
-91.27,37.25
-91.14,37.17
-91.08,37.14
-91.18,37
-91.18,37
-120.4666999,43.7
74.8,35.33330014
71.63330014,35.68330014
74.11669986,35.4
74.18330014,36.15
70,67.5
85.23330014,50.86669986
87.83330014,50.16669986
-103.3980004,43.745
7,47.2
6.8,47.05
-92.36,45.85
-136.9611004,60.12669986
-116.2166999,51.35
-130.6666999,60.1
-134.3581,60.11219976
-121,40
-121,40
100.28,48.15
143.8333001,44.01669986
-114.6333001,49.78330014
-116.5,51.71669986
-118.0542004,52.68889962
-114.9833001,50.6
-118.1666999,52.96669986
-71.23330014,-37.56669986
2.416699859,42.48330014
8.966699859,51.16669986
9.083300141,51.15
6.866699859,50.11669986
7.233300141,50.66669986
6.45,50.6
6.416699859,50.91669986
7.883300141,51.9
6.783300141,51.3
8.116699859,51.43330014
7.516699859,50.78330014
10.48330014,43.3
-96.59570006,46.2819996
24.06669986,45.61669986
22.76669986,45.35
19.6,48.86669986
-110.3833001,44.56669986
-110.7,44.98330014
-110.4333001,44.8
6.658599879,46.585
8.863899618,45.98330014
7.033300141,46.26669986
9.783300141,46.46669986
7.749200362,46.73970026
7.886400121,47.26309998
8.755,47.6575005
7.56190002,46.32169986
8.591400121,47.35079964
7.959700262,47.2975005
-70.39,54.46
-93.88330014,35
-84.65,34.88330014
-72.36669986,42.35
-114.25,46.81669986
145.5166999,-42.15
-68.99490042,46.39429994
-108.3478002,37.27389962
119.45,28.6
14.7,48.66669986
13.0330004,53.4169996
-125.53,49.48
-125.23,49.31
-126.36,52.58
-125.24,51.48
-130.04,56.26
-126.9,52.28
-125.12,51.61
-124.89,51.52
-123.69,50.61
-129.59,56.2
99.75280024,52.81889962
-133.8666999,68.51669986
-134.1,68.58330014
-111.6630004,41.7590002
-110.6711004,43.30420036
146.42,-41.48
-154.0987005,59.79529974
32.5,37.5
-3.43,55.27
-81.53,36.38
18.33,49.83
9.4,49.88
-106.88,57.55
-104.68,55.55
-106.13,57.42
6,47
9.5,47.75
9.5,47.75
10.72,44.12
-116.42,32.87
-66.92,-54.9
77.27,31.18
-107.58,38.67
-122.72,42.07
-121.68,45.33
-122.15,46.15
-107.5,35.25
-120.27,39.1
-110.05,43.72
-123.08,49.42
-122.8,38.02
-120.6,45.98
-120.43,47.65
-117.17,46.85
-121.98,45.97
-118.8,45.32
-61.5,56.92
-5.03,33.45
-5.1,35.12
-107.32,36.68
-81.75,40.88
-77.72,41.33
-79.37,38.85
-83,37.08
-74.18,41.77
-79.8,37.92
-86.7,41.05
-84.87,46.47
-75.88,41.87
-73.88,44.33
-68.17,44.58
142.55,43.77
-108.52,37.17
-107.63,35.9
-111.65,35.57
-111.83,35.5
-110.02,37.62
-104,63.83
175.48,-39.35
173.67,-41.12
-91.27,37.27
-88,41.22
-94.07,41.28
-83.92,35.6
-123.03,47.83
30.63,63.1
-89.43,37.53
-112.8,44.55
-115.52,51.2
-111.27,45.42
-115.55,51.17
-0.33,40.67
-95.25,47.2
-63.25,55.33
-111.45,58.78
-120.55,50.75
-105.13,39.45
-72.98,42.63
-120.55,50.75
-103.9,43.47
-90.92,48.12
11.02,46.85
-118.62,36.97
-91.62,47.28
-110.55,32.22
-110.55,32.22
-118.35,36.77
-105.67,40.37
-111.52,35.17
-108.1,34.97
-112.25,37.47
-78.72,45.05
-109.98,32.7
-108.55,37.58
-109.82,32.62
-109.75,33.3
-109.37,33.38
-109.25,38.5
-2,53.75
-1.5,53.5
-120.6,40.15
-120.7,41.62
-71.5,-37.35
-71.43,-42.95
-118.43,35.53
12.1,46.63
146.45,70.05
144.27,70.47
148.15,70.53
75.55,34.58
-154.05,67.45
91.57,49.92
4.67,51.8
6.57,53.22
5.68,50.85
-152.32,57.6
-118.75,36.57
-118.68,37.75
-119.28,37.92
-119.87,37.8
-100.73,45.28
-111.33,45.3
-119.73,37.78
-121.77,37.63
-118.7,36.6
-72.1,49.07
86.05,27.45
85.15,27.45
87.88,27.5
45.17,42
39.28,40.57
27.13,39.8
28.38,37.23
-114.22,38.95
146.07,-42.77
147.27,-43.42
146.7,-41.75
-105.38,36.55
-70.25,-33.78
-95.42,43
14.9,57.9
18.7,59.2
18.3,59.28
-79.07,37.55
-71.23,-40.33
-146.62,65.37
-106.33,53.95
125.87,70.67
5.62,52.27
5.92,52.23
6.83,44.63
-103.6,43.78
-111.45,58.78
-103.38,43.75
-103.13,45.35
-103.6,43.9
-111.3,58.87
28.98,61.93
29.3,61.8
-70.98,42.38
-71.58,42.62
-70.9,42.52
-106.82,29.52
171.75,-43.25
167.68,-45.3
171.78,-43.12
171.7,-43.08
171.68,-43.05
171.63,-43.05
167.65,-45.2
-109.73,33.3
-84.48,31.22
-120.65,48.73
-120.65,48.72
-120.65,48.68
-121.5,46.17
-121.5,46.17
-117.28,34.27
-117.12,34.17
-116.97,34.1
-122.17,43
32.52,36.45
2.68,48.45
-8.67,52.83
-1.12,51.8
-121.67,50.25
-121.67,50.25
32.52,36.45
-2.93,37.97
-2.9,42.02
-71.5,-45
-72.17,-53.2
7.13,51.02
137.25,65.8
17.98,66.07
-89.05,50.3
-3.32,56.95
7.53,47.25
154.58,62.13
7.18,46.12
85.63,51
-100.43,60.03
-93.48,58.67
12.07,46.53
-149.58,63.67
-139.67,61.67
14.33,62.07
-129.92,58.33
-96.38,53.5
27.6,65.62
53.57,64.25
137.75,62.47
104.25,70.6
104.25,70.6
57.12,60.38
57.12,60.38
159.95,63.67
-71.48,50.03
-5.33,57.52
22.28,37.63
2.4,42.47
7.83,46.3
59.33,61.27
11.67,43.87
-58.67,53.48
32.8,68.77
17.73,68.48
-77.57,54.58
-141.33,62.83
23.67,45.3
127.43,71.22
14.07,56.15
9.08,46.73
0.62,42.77
7.33,47.17
69.52,65.35
7.18,46.13
15,44.83
25.47,47.45
106.88,53.18
132.93,64.93
153.7,67.25
7.78,46.33
44.42,62.17
23.38,41.77
-87.33,53.07
-105.37,40
93.4,61.85
-119.13,62.17
-77.67,53.23
1.5,42.5
60.58,54.23
-121.53,42.92
-121.62,43.7
-97.2,49.07
-97.12,49.65
-97.33,49.28
-97.2,49.55
-94.45,34.72
-98.38,35.58
-97.78,29.48
-106.08,26.4
-97.18,28.83
-97.92,29.45
-123.07,39.82
-121.85,40.27
-92.75,37.97
-93.32,36.07
-83.92,35.35
-98.5,32.18
-91.82,38.17
-91.05,37.1
-85.43,35.62
-82.62,29.92
-121,37.05
-99.15,23.15
-93.97,34.37
-90.45,35.63
-82.95,29.73
-82.93,29.73
-97.08,29.25
-91.08,37.15
-94.52,47.35
-111,58.88
-91.97,48.08
-111.97,36.28
-112.07,36.33
-93.57,45
-107.7,38.57
-105.6,23.33
-108.33,38.67
-112.53,34.65
-112.35,34.38
-113.17,36.42
-102.62,28.97
-105.72,32.93
-105.42,40.22
5.73,43.32
-114.72,39.37
30.6,37.38
32.63,35.02
32.18,36.65
-1.5,53.37
-90.42,38.25
-71.13,-39.93
-71.13,-40.7
-71.43,-39.6
-65.85,-27.13
-71.27,-40.7
21.15,56.07
-108.72,44.18
18.55,53.08
15.57,51.87
-122.67,39.5
-149,63.12
-105.67,40.98
-103.95,36.77
-106.78,41.15
-108.15,39
-108.02,38.38
-106.3,37.47
-105.58,40.72
-105.27,38.33
-105.37,41.15
176.18,-39.63
-123.68,46.3
-123.95,46.63
-83.1,35.6
-83.25,35.75
-123.47,48.53
-95.97,37.5
-120.75,49.1
-121.72,50.98
34.55,37.27
32.9,34.92
32.9,34.92
28.78,39.23
36.02,35.78
34.47,37.2
-153.88,60.5
9.78,46.63
9.08,47.03
7.57,46.3
14.63,57.85
18,59.15
-93.8,58.62
-93.75,49.88
-93.78,49.7
-91.22,49.53
-91.08,48.67
174.57,-36.97
-71.83,43.8
-106.3,25.07
-115.53,40.23
-118.2,37.52
-122.44,39.21
-118.78,36.29
-98.08,32.83
-119.98,37.87
-120.52,36.34
-114.35,62.5
-113.43,62.5
-114.42,62.48
-146.98,61.05
-121.25,43.68330014
129.0843995,61.34009958
-111.6,60.91669986
-80.36669986,37.35
-105.43,36.7
-108.1,34.97
-114.22,40.4
-114.58,41.05
-114.23,38.93
-120.45,43.58
-108.7166999,44.18330014
-104.98,38.77
-108.23,39.02
-119.28,37.87
-133.33,68.27
-138.5,61.03330014
15,63.1
148,-42
-112.1333001,37.35
-0.7,40.38330014
-79.36669986,35.13330014
12.1,49.01669986
12.56669986,48.88330014
12.1,49.01669986
12.1,49.01669986
72.58330014,40.16669986
8.716699859,47.05
-146.35,61.06669986
-132.2833001,56.3
-149.1833001,64.73330014
90.73330014,27.66669986
89.51669986,27.46669986
89.75,27.95
86.3,43.78330014
99.03330014,28.36669986
87.91669986,43.76669986
120.7166999,16.78330014
88.8,48.7
101.3166999,46.31669986
158.8,56
145.6,43.88330014
-100.1166999,20.35
-74.28330014,42.58330014
74.03330014,36.33330014
75.08330014,36.58330014
75.5,35.16669986
12.56669986,48.88330014
12.56669986,48.88330014
12.56669986,48.88330014
12.56669986,48.88330014
12.56669986,48.88330014
-147,64
-150,67.5
-162.25,65.16
-142,62
-152,67
-71.17,-39.22
148,-41.2
145.5,-41.4
-1.5,51.86669986
-1.216699859,51.7
-114.2,49.9
-114.2,50
24.05,68.22
-84.23,34.57
43.5,41.71669986
43.45,41.8
-72.94,42.64
107.5726997,49.41
106.3735003,50.15140012
174.7333001,-36.81669986
174.7333001,-36.85
174.7666999,-41.28330014
-73.39,43.09
-74.02,42.98
-74.17,41.77
-72.61289982,42.93660028
-72.66660028,42.7754999
102,72
20.06669986,49.15
19.6,48.93330014
20.1,67.9
8.99309998,46.15
8.99309998,46.15
7.455600483,47.27
8.398599879,47.3925005
8.521400121,47.59939952
8.493300141,47.34830014
7.716699859,46.3
9.783300141,46.43330014
110.0807996,34.46330014
76.86669986,10.18330014
143.2,43.5
77.35,43.35
71.46669986,39.91669986
-92.32,38.875
-91.14,37.15
-91.2,37.01
-119.8,43.15
73.38330014,34.03330014
74.75,35.5
65.58330014,66.81669986
-103.365,43.715
-103.39,43.645
-136.7993995,59.94
-129.6731,59.1875005
-133.0835999,60.56780024
-133.6666999,59.71669986
-131.2935999,59.96110038
-121,40
-130.05,56.13330014
-116.9,50.25
-116.45,49.63330014
103.2666999,70.36669986
109.4666999,70.65
-114.55,50.21669986
-114.3833001,49.33330014
-114.0333001,49
-116.25,51.13330014
-118.0666999,52.93330014
-117.2333001,52.21669986
-117.2,52.15
-116.5166999,51.7
-119.1166999,53.15
-71.31669986,-37.48330014
31.21669986,29.86669986
8.95,51.16669986
9.066699859,51.15
7.233300141,50.66669986
6.55,50.43330014
6.266699859,50.66669986
6.416699859,50.6
